requirement, subject, s-tag, s-ner, s-type, verb, v-tag, v-cat, v-process, object, o-tag, o-ner, o-type, label 
5,Swift,NNP,PERSON,NOUN.PERSON,shall have,VB,TV,FALSE,Communications Network communicate via redundant mil-std-1553b serial interface,NN,O,NOUN.ARTIFACT ,0
5,Swift,NNP,PERSON,NOUN.PERSON,shall have,VB,TV,FALSE,Communications Network communicate to s/c via dual redundant mil-std-1553b serial interface,NN,O,NOUN.ARTIFACT ,0
6,scientist,NNS,PERSON,NOUN.PERSON,collect science datum in,IN,TV,FALSE,form,NN,O,NOUN.COMMUNICATION ,0
6,scientist,NNS,PERSON,NOUN.PERSON,collect,VBZ,TV,TRUE,science datum,NNS,O,NOUN.COGNITION ,1
6,Swift,NNP,PERSON,NOUN.PERSON,shall allow,VB,TV,FALSE,scientist,NNS,O,NOUN.PERSON ,0
6,scientist,NNS,PERSON,NOUN.PERSON,collect science datum in,IN,TV,FALSE,form of image,NNS,O,NOUN.PERSON ,0
7,telecommand,NNS,O,OTHER,will control,VB,TV,FALSE,temperature setpoint,NN,O,NOUN.ATTRIBUTE ,0
7,Swift,NNP,PERSON,NOUN.PERSON,shall cool ccd by,IN,OTHER,FALSE,tec,NN,O,NOUN.PERSON ,0
7,Swift,NNP,PERSON,NOUN.PERSON,shall cool,VB,TV,FALSE,CCD,NNP,O,OTHER ,1
9,scientist,NNS,PERSON,NOUN.PERSON,communicate with,IN,TV,FALSE,xrt,NN,O,OTHER ,1
9,Swift,NNP,PERSON,NOUN.PERSON,shall have,VB,TV,FALSE,Communications Network allow,VB,O,NOUN.COGNITION ,0
10,Swift,NNP,PERSON,NOUN.PERSON,shall have,VB,TV,FALSE,Time clock allow,VB,O,NOUN.EVENT ,0
10,scientist,NNS,PERSON,NOUN.PERSON,make packet format as,IN,TV,FALSE,Consultative Committee,NNP,ORGANIZATION,NOUN.GROUP ,0
10,Swift,NNP,PERSON,NOUN.PERSON,shall have,VB,TV,FALSE,real Time clock allow,VB,O,NOUN.QUANTITY ,0
10,scientist,NNS,PERSON,NOUN.PERSON,make,VB,TV,FALSE,packet format,NN,O,NOUN.COMMUNICATION ,1
10,scientist,NNS,PERSON,NOUN.PERSON,make packet format as,IN,TV,FALSE,Consultative Committee for Space Data Systems Source Packets,NNPS,O,OTHER ,0
11,scientist,NNS,PERSON,NOUN.PERSON,measure,VB,TV,FALSE,change in mechanical alignment,NN,O,NOUN.GROUP ,1
11,scientist,NNS,PERSON,NOUN.PERSON,measure,VB,TV,FALSE,change in alignment of XRT 's tube,NN,O,NOUN.ARTIFACT ,1
11,XRT,NNP,O,OTHER,of,IN,OTHER,FALSE,tube,NN,O,NOUN.ARTIFACT ,0
11,change,NN,O,NOUN.EVENT,be in,IN,TV,FALSE,mechanical alignment of XRT 's tube,NN,O,NOUN.ARTIFACT ,0
11,scientist,NNS,PERSON,NOUN.PERSON,measure,VB,TV,FALSE,change,NN,O,NOUN.EVENT ,1
11,Telescope alignment,NN,O,NOUN.GROUP,monitor,VB,TV,FALSE,allow,VB,O,VERB.SOCIAL ,0
11,scientist,NNS,PERSON,NOUN.PERSON,measure,VB,TV,FALSE,change in alignment,NN,O,NOUN.GROUP ,1
11,scientist,NNS,PERSON,NOUN.PERSON,measure,VB,TV,FALSE,change in mechanical alignment of XRT 's tube,NN,O,NOUN.ARTIFACT ,1
11,Telescope alignment,NN,O,NOUN.GROUP,allow,VB,TV,FALSE,scientist,NNS,O,NOUN.PERSON ,0
12,Sun Shutter,NNP,MISC,NOUN.ARTIFACT,have,VBZ,possession,FALSE,its own solar panel,NN,O,NOUN.ARTIFACT ,0
12,Sun Shutter,NNP,MISC,NOUN.ARTIFACT,have,VBZ,possession,FALSE,its solar panel for backup power,NN,O,NOUN.PERSON ,0
12,Sun Shutter,NNP,MISC,NOUN.ARTIFACT,have,VBZ,possession,FALSE,its own panel,NN,O,NOUN.ARTIFACT ,0
12,Sun Shutter,NNP,MISC,NOUN.ARTIFACT,have,VBZ,possession,FALSE,its solar panel for power,NN,O,NOUN.PERSON ,0
12,Sun Shutter,NNP,MISC,NOUN.ARTIFACT,have,VBZ,possession,FALSE,its panel for backup power,NN,O,NOUN.PERSON ,0
12,Sun Shutter,NNP,MISC,NOUN.ARTIFACT,shall,MD,OTHER,FALSE,shall power by spb,NN,ORGANIZATION,OTHER ,0
12,Sun Shutter,NNP,MISC,NOUN.ARTIFACT,have,VBZ,possession,FALSE,its own panel for power,NN,O,NOUN.PERSON ,0
12,Sun Shutter,NNP,MISC,NOUN.ARTIFACT,have,VBZ,possession,FALSE,its own panel for backup power,NN,O,NOUN.PERSON ,0
12,Sun Shutter,NNP,MISC,NOUN.ARTIFACT,have,VBZ,possession,FALSE,its panel,NN,O,NOUN.ARTIFACT ,0
12,Sun Shutter,NNP,MISC,NOUN.ARTIFACT,have,VBZ,possession,FALSE,its own solar panel for backup power,NN,O,NOUN.PERSON ,0
12,Sun Shutter,NNP,MISC,NOUN.ARTIFACT,have,VBZ,possession,FALSE,its solar panel,NN,O,NOUN.ARTIFACT ,0
12,Sun Shutter,NNP,MISC,NOUN.ARTIFACT,have,VBZ,possession,FALSE,its own solar panel for power,NN,O,NOUN.PERSON ,0
12,Sun Shutter,NNP,MISC,NOUN.ARTIFACT,shall,MD,OTHER,FALSE,shall power,VBN,O,NOUN.PERSON ,0
12,Sun Shutter,NNP,MISC,NOUN.ARTIFACT,have,VBZ,possession,FALSE,its panel for power,NN,O,NOUN.PERSON ,0
13,xrt,NN,O,OTHER,shall monitor,VB,TV,FALSE,item,NNS,O,NOUN.COMMUNICATION ,0
13,xrt,NN,O,OTHER,shall monitor,VB,TV,FALSE,several item,NNS,O,NOUN.COMMUNICATION ,0
13,xrt,NN,O,OTHER,report,VBZ,TV,FALSE,they,PRP,O,OTHER ,0
14,number,NNS,O,NOUN.ATTRIBUTE,be in,IN,TV,FALSE,parenthesis,NN,O,NOUN.COMMUNICATION ,0
15,fsw,NN,ORGANIZATION,OTHER,shall process science datum from,IN,OTHER,FALSE,camera,NN,O,NOUN.ARTIFACT ,0
15,relay,NN,O,NOUN.ACT,be in,IN,TV,FALSE,form of CCSDS Source Packets,NNPS,O,NOUN.COMMUNICATION ,0
15,fsw,NN,ORGANIZATION,OTHER,shall process,VB,TV,FALSE,science datum,NNS,O,NOUN.COGNITION ,0
15,fsw,NN,ORGANIZATION,OTHER,relay,NN,TV,FALSE,it,PRP,O,NOUN.COGNITION ,0
16,fsw,NN,ORGANIZATION,OTHER,shall receive command from,IN,OTHER,FALSE,scu,NN,O,OTHER ,0
16,fsw,NN,ORGANIZATION,OTHER,shall receive,VB,TV,FALSE,command,NNS,O,NOUN.COMMUNICATION ,0
17,fsw,NN,ORGANIZATION,OTHER,shall transmit,VB,TV,FALSE,housekeeping datum,NNS,O,NOUN.COGNITION ,0
17,fsw,NN,ORGANIZATION,OTHER,shall transmit datum to,TO,OTHER,FALSE,scu,NN,ORGANIZATION,OTHER ,0
17,fsw,NN,ORGANIZATION,OTHER,shall transmit,VB,TV,FALSE,detailed housekeeping datum,NNS,O,NOUN.COGNITION ,0
17,fsw,NN,ORGANIZATION,OTHER,shall transmit datum in,IN,OTHER,FALSE,form,NN,O,NOUN.COMMUNICATION ,0
17,fsw,NN,ORGANIZATION,OTHER,shall transmit,VB,TV,FALSE,datum,NNS,O,NOUN.COGNITION ,0
17,fsw,NN,ORGANIZATION,OTHER,shall transmit,VB,TV,FALSE,detailed datum,NNS,O,NOUN.COGNITION ,0
17,fsw,NN,ORGANIZATION,OTHER,shall transmit datum in,IN,OTHER,FALSE,form of CCSDS Source Packets,NNPS,O,NOUN.COMMUNICATION ,0
